mu,mu_built_in,mu_emp,met,j,nmi,nc_norm,uncertain_nodes,uncertainty_q10,uncertainty_q50,uncertainty_q90
55,0.551,0.512,LV_ST,9,0.6959956785007206,0.3538,0,0,0,0.753229
55,0.551,0.511,LV_ST,9,0.6960317410153992,0.3538,0,0,0,0.753229
55,0.551,0.507,LV_ST,9,0.7063833598693045,0.3538,0,0,0,0.753229
55,0.551,0.506,LV_ST,9,0.6613911036580437,0.3077,0,0,0,0.753229
55,0.551,0.506,LV_ST,9,0.6503504421234219,0.3077,0,0,0,0.753229
55,0.551,0.506,LV_ST,9,0.6619837505228243,0.3077,0,0,0,0.753229
55,0.551,0.512,LV_ST,9,0.6794541438480298,0.3385,0,0,0,0.753229
55,0.551,0.507,LV_ST,9,0.682924638573827,0.3385,0,0,0,0.753229
55,0.551,0.51,LV_ST,9,0.6814785154698532,0.3231,0,0,0,0.753229
55,0.551,0.516,LV_ST,9,0.6695014375880298,0.3385,0,0,0,0.753229
55,0.551,0.507,LV_ST,9,0.6823158302517085,0.3231,0,0,0,0.753229
55,0.551,0.51,LV_ST,9,0.6869785738987566,0.3385,0,0,0,0.753229
55,0.551,0.516,LV_ST,9,0.6653451961848744,0.3231,0,0,0,0.753229
55,0.551,0.497,LV_ST,9,0.6349090459017476,0.2769,0,0,0,0.753229
55,0.551,0.512,LV_ST,9,0.6644895743150833,0.3231,0,0,0,0.753229
55,0.551,0.51,LV_ST,9,0.6615847950344735,0.3231,0,0,0,0.753229
55,0.551,0.513,LV_ST,9,0.7120508435848655,0.3692,0,0,0,0.753229
55,0.551,0.53,LV_consRec,9,0.8174745131349452,0.6615,0,0,0,0.753229
55,0.551,0.551,LV_CCD_p06,9,0.8928845011819936,1.0308,0,0.756498,0.842303,0.89467
55,0.551,0.614,LV_CCD_p09g,9,0.8501609843690943,1.4462,1,0.756498,0.842303,0.89467
55,0.551,0.208,LD_ST,9,0.19436513446680065,0.1231,0,0,0,0.89467
55,0.551,0.204,LD_ST,9,0.19632312193306278,0.1846,0,0,0,0.89467
55,0.551,0.219,LD_ST,9,0.21539144192529253,0.2923,0,0,0,0.89467
55,0.551,0.256,LD_ST,9,0.22575225543790123,0.2462,0,0,0,0.89467
55,0.551,0.229,LD_ST,9,0.21434272363964602,0.1385,0,0,0,0.89467
55,0.551,0.202,LD_ST,9,0.2199043076367038,0.2769,0,0,0,0.89467
55,0.551,0.231,LD_ST,9,0.20592428381734548,0.1385,0,0,0,0.89467
55,0.551,0.116,LD_ST,9,0.13292839599367248,0.1385,0,0,0,0.89467
55,0.551,0.213,LD_ST,9,0.180248155869491,0.1385,0,0,0,0.89467
55,0.551,0.163,LD_ST,9,0.16087326670339572,0.1231,0,0,0,0.89467
55,0.551,0.225,LD_ST,9,0.2339159281130294,0.2,0,0,0,0.89467
55,0.551,0.25,LD_ST,9,0.24189183983202714,0.1846,0,0,0,0.89467
55,0.551,0.25,LD_ST,9,0.23422786300383075,0.1385,0,0,0,0.89467
55,0.551,0.158,LD_ST,9,0.15707675508991162,0.2154,0,0,0,0.89467
55,0.551,0.262,LD_ST,9,0.24133675642936797,0.2,0,0,0,0.89467
55,0.551,0.167,LD_ST,9,0.1511234050654041,0.1077,0,0,0,0.89467
55,0.551,0.157,LD_ST,9,0.1848714540232855,0.1538,0,0,0,0.89467
55,0.551,0.23,LD_ST,9,0.22632960320291537,0.1846,0,0,0,0.89467
55,0.551,0.215,LD_ST,9,0.2193744082616491,0.2,0,0,0,0.89467
55,0.551,0.249,LD_ST,9,0.2191179765954114,0.2154,0,0,0,0.89467
55,0.551,0.137,LD_ST,9,0.1507019220970271,0.2,0,0,0,0.89467
55,0.551,0.157,LD_ST,9,0.17142619228165643,0.2769,0,0,0,0.89467
55,0.551,0.205,LD_ST,9,0.21437546072343885,0.1846,0,0,0,0.89467
55,0.551,0.331,LD_ST,9,0.28054178223968324,0.2,0,0,0,0.89467
55,0.551,0.279,LD_ST,9,0.2475807254853831,0.1385,0,0,0,0.89467
55,0.551,0.121,LD_ST,9,0.1486313297230786,0.1846,0,0,0,0.89467
55,0.551,0.28,LD_ST,9,0.22279200625760837,0.1385,0,0,0,0.89467
55,0.551,0.237,LD_ST,9,0.22391533640631464,0.2154,0,0,0,0.89467
55,0.551,0.279,LD_ST,9,0.24726191952274384,0.2308,0,0,0,0.89467
55,0.551,0.165,LD_ST,9,0.178825649665819,0.1846,0,0,0,0.89467
55,0.551,0.231,LD_ST,9,0.2256375295118399,0.2308,0,0,0,0.89467
55,0.551,0.201,LD_ST,9,0.21502104736968494,0.3385,0,0,0,0.89467
55,0.551,0.133,LD_ST,9,0.1557291521652856,0.1538,0,0,0,0.89467
55,0.551,0.236,LD_ST,9,0.2018603023958146,0.1692,0,0,0,0.89467
55,0.551,0.121,LD_ST,9,0.1400605135384138,0.1538,0,0,0,0.89467
55,0.551,0.242,LD_ST,9,0.22527173117895546,0.3077,0,0,0,0.89467
55,0.551,0.18,LD_ST,9,0.19265907239552607,0.2,0,0,0,0.89467
55,0.551,0.232,LD_ST,9,0.2092670276856462,0.1846,0,0,0,0.89467
55,0.551,0.241,LD_ST,9,0.21420194101154122,0.2462,0,0,0,0.89467
55,0.551,0.222,LD_ST,9,0.22569375282401233,0.2308,0,0,0,0.89467
55,0.551,0.225,LD_ST,9,0.20130719534178454,0.1385,0,0,0,0.89467
55,0.551,0.197,LD_ST,9,0.2145280522001161,0.2,0,0,0,0.89467
55,0.551,0.208,LD_ST,9,0.19674471902732255,0.1385,0,0,0,0.89467
55,0.551,0.195,LD_ST,9,0.15712721316662798,0.0923,0,0,0,0.89467
55,0.551,0.166,LD_ST,9,0.17434290630309424,0.1538,0,0,0,0.89467
55,0.551,0.247,LD_ST,9,0.28044531300030984,0.2,0,0,0,0.89467
55,0.551,0.186,LD_ST,9,0.18124265642802115,0.1538,0,0,0,0.89467
55,0.551,0.115,LD_ST,9,0.14240210767557127,0.2615,0,0,0,0.89467
55,0.551,0.221,LD_ST,9,0.23457450148026424,0.1692,0,0,0,0.89467
55,0.551,0.151,LD_ST,9,0.1689857736561026,0.1538,0,0,0,0.89467
55,0.551,0.159,LD_consRec,9,0.2314866649274098,0.4769,0,0,0,0.89467
55,0.551,0.579,LD_CCD_p06,9,0.6216189691369148,1.1538,0,0.32622,0.465958,0.791319
55,0.551,0.682,LD_CCD_p09g,9,0.6966095169563781,1.7538,1,0.32622,0.465958,0.791319
55,0.551,0.534,LP_ST,9,0.8125378165789318,0.7692,0,0,0,0.791319
55,0.551,0.501,LP_ST,9,0.6703502827182284,0.6308,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.544,LP_ST,9,0.8497513982982123,0.8615,0,0,0,0.791319
55,0.551,0.538,LP_ST,9,0.7910707649777147,0.7385,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.505,LP_ST,9,0.6494621386385231,0.6154,0,0,0,0.791319
55,0.551,0.532,LP_ST,9,0.8118668550294313,0.7692,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.516,LP_ST,9,0.7522111328136735,0.7385,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.542,LP_ST,9,0.7981963741588368,0.7538,0,0,0,0.791319
55,0.551,0.515,LP_ST,9,0.7111847199681719,0.6923,0,0,0,0.791319
55,0.551,0.463,LP_ST,9,0.5459560842979705,0.5077,0,0,0,0.791319
55,0.551,0.535,LP_ST,9,0.7908736920045365,0.7385,0,0,0,0.791319
55,0.551,0.527,LP_ST,9,0.7822111452467869,0.7538,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.515,LP_ST,9,0.7105963483878384,0.6154,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.538,LP_ST,9,0.7800125788206387,0.7385,0,0,0,0.791319
55,0.551,0.545,LP_ST,9,0.7768123187697823,0.7538,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.525,LP_ST,9,0.7337553651326633,0.6615,0,0,0,0.791319
55,0.551,0.524,LP_ST,9,0.7520796639934484,0.7077,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.526,LP_ST,9,0.784753135449402,0.7231,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.524,LP_ST,9,0.7602327281382938,0.7385,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.534,LP_ST,9,0.8067845900143715,0.7846,0,0,0,0.791319
55,0.551,0.539,LP_ST,9,0.8436907736521317,0.8,0,0,0,0.791319
55,0.551,0.528,LP_ST,9,0.7833305565149132,0.7385,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.541,LP_ST,9,0.8357173304184216,0.8,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.534,LP_ST,9,0.7543709297014622,0.7231,0,0,0,0.791319
55,0.551,0.541,LP_ST,9,0.815399054534832,0.7692,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.532,LP_ST,9,0.8101837255589073,0.7231,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.498,LP_ST,9,0.6332378496943901,0.5692,0,0,0,0.791319
55,0.551,0.522,LP_ST,9,0.7320331597222708,0.6923,0,0,0,0.791319
55,0.551,0.494,LP_ST,9,0.6036817530531454,0.5846,0,0,0,0.791319
55,0.551,0.541,LP_ST,9,0.8144027987183132,0.7846,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0,LP_ST,9,0,0.0154,0,0,0,0.791319
55,0.551,0.545,LP_consRec,9,0.8764967631538227,0.9231,0,0,0,0.791319
55,0.551,0.572,LP_CCD_p06,9,0.9075688932283237,1.1077,0,0.54276,0.56276,0.584958
55,0.551,0.611,LP_CCD_p09g,9,0.8518889517261174,1.4769,1,0.54276,0.56276,0.584958
55,0.551,0.551,IM_ST,9,0.9292206732356477,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9299453641705682,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9299836822715849,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9306476348809565,1.0769,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9310368123801228,1.0462,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9302528436200405,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.930468771557822,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9306476348809565,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9307833145640823,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9307833145640823,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9339569262332753,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9344857612778943,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.931496015272058,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9311694354416029,1.0615,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9364443007031595,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9292401580283662,1.0769,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9314309468222453,1.0615,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9323342112247649,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9292206732356477,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9306476348809565,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9309324898487397,1.0769,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9317453441921424,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9274978294431131,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9344857612778943,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9291269916229998,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.931496015272058,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9329234043152304,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9306476348809565,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9344857612778943,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9306476348809565,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9286591392800668,1.0769,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9313502154348633,1.0615,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9301799382195184,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9273479161989437,1.0769,0,0,0,0.584958
55,0.551,0.55,IM_ST,9,0.9317453441921424,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.931496015272058,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9292206732356477,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9296614315684839,1.0615,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9325483058826739,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9307984151000966,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.92875167016958,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9321748993421327,1.0769,0,0,0,0.584958
55,0.551,0.551,IM_ST,9,0.9307833145640823,1.0769,0,0,0,0.584958
55,0.551,0.552,IM_consRec,9,0.9295197185489865,1.0923,0,0,0,0.584958
55,0.551,0.552,IM_CCD_p06,9,0.9295197185489865,1.0923,0,0.001429,0.061935,0.37061500000000003
55,0.551,0.553,IM_CCD_p09g,9,0.9294143763749615,1.0923,0.516,0.001429,0.061935,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.558,WT_ST,9,0.752536147810137,1,0,0,0,0.37061500000000003
55,0.551,0.566,WT_ST,9,0.7706440984136872,1.0308,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.566,WT_ST,9,0.7706440984136872,1.0308,0,0,0,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.561,WT_ST,9,0.7316417929692896,1,0,0,0,0.37061500000000003
55,0.551,0.555,WT_ST,9,0.7254331594447424,0.9231,0,0,0,0.37061500000000003
55,0.551,0.585,WT_ST,9,0.7797912749746586,1.2615,0,0,0,0.37061500000000003
55,0.551,0.585,WT_ST,9,0.7797912749746586,1.2615,0,0,0,0.37061500000000003
55,0.551,0.623,WT_ST,9,0.6331827761817116,3.3385,0,0,0,0.37061500000000003
55,0.551,0.558,WT_ST,9,0.752536147810137,1,0,0,0,0.37061500000000003
55,0.551,0.555,WT_ST,9,0.7254331594447424,0.9231,0,0,0,0.37061500000000003
55,0.551,0.623,WT_ST,9,0.6331827761817116,3.3385,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.623,WT_ST,9,0.6331827761817116,3.3385,0,0,0,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.558,WT_ST,9,0.752536147810137,1,0,0,0,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.555,WT_ST,9,0.7254331594447424,0.9231,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.561,WT_ST,9,0.7316417929692896,1,0,0,0,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.558,WT_ST,9,0.752536147810137,1,0,0,0,0.37061500000000003
55,0.551,0.585,WT_ST,9,0.7797912749746586,1.2615,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.558,WT_ST,9,0.752536147810137,1,0,0,0,0.37061500000000003
55,0.551,0.585,WT_ST,9,0.7797912749746586,1.2615,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.599,WT_ST,9,0.7252600975072264,1.5846,0,0,0,0.37061500000000003
55,0.551,0.623,WT_ST,9,0.6331827761817116,3.3385,0,0,0,0.37061500000000003
55,0.551,0.66,WT_ST,9,0.6920404272493138,2.8308,0,0,0,0.37061500000000003
55,0.551,0.623,WT_ST,9,0.6331827761817116,3.3385,0,0,0,0.37061500000000003
55,0.551,0.585,WT_ST,9,0.7797912749746586,1.2615,0,0,0,0.37061500000000003
55,0.551,0.66,WT_ST,9,0.6920404272493138,2.8308,0,0,0,0.37061500000000003
55,0.551,0.555,WT_ST,9,0.7254331594447424,0.9231,0,0,0,0.37061500000000003
55,0.551,0.566,WT_ST,9,0.7706440984136872,1.0308,0,0,0,0.37061500000000003
55,0.551,0.623,WT_ST,9,0.6331827761817116,3.3385,0,0,0,0.37061500000000003
55,0.551,0.66,WT_ST,9,0.6920404272493138,2.8308,0,0,0,0.37061500000000003
55,0.551,0.566,WT_ST,9,0.7706440984136872,1.0308,0,0,0,0.37061500000000003
55,0.551,0.566,WT_ST,9,0.7706440984136872,1.0308,0,0,0,0.37061500000000003
55,0.551,0.589,WT_ST,9,0.7593751101506314,1.3538,0,0,0,0.37061500000000003
55,0.551,0.561,WT_ST,9,0.7316417929692896,1,0,0,0,0.37061500000000003
55,0.551,0.585,WT_ST,9,0.7797912749746586,1.2615,0,0,0,0.37061500000000003
55,0.551,0.606,WT_consRec,9,0.7609443230884781,1.6,0,0,0,0.37061500000000003
55,0.551,0.643,WT_CCD_p06,9,0.7433396053721149,2.0769,0,0.249231,0.626367,0.775868
55,0.551,0.755,WT_CCD_p09g,9,0.6720413550277753,2.9538,0.996,0.249231,0.626367,0.775868
55,0.553,0.524,LV_ST,10,0.6989334275815424,0.4038,0,0,0,0.775868
55,0.553,0.527,LV_ST,10,0.6185489036765511,0.3654,0,0,0,0.775868
55,0.553,0.514,LV_ST,10,0.5874343387948577,0.3269,0,0,0,0.775868
55,0.553,0.513,LV_ST,10,0.6098132648850221,0.3269,0,0,0,0.775868
55,0.553,0.512,LV_ST,10,0.6271307693517141,0.3462,0,0,0,0.775868
55,0.553,0.517,LV_ST,10,0.633349478341708,0.3462,0,0,0,0.775868
55,0.553,0.517,LV_ST,10,0.6189479518560342,0.3462,0,0,0,0.775868
55,0.553,0.521,LV_ST,10,0.6670462822355635,0.3846,0,0,0,0.775868
55,0.553,0.528,LV_ST,10,0.633126797392179,0.3654,0,0,0,0.775868
55,0.553,0.525,LV_ST,10,0.6055418210825806,0.3462,0,0,0,0.775868
55,0.553,0.522,LV_ST,10,0.6882557866939145,0.4038,0,0,0,0.775868
55,0.553,0.531,LV_ST,10,0.6388283052236227,0.3846,0,0,0,0.775868
55,0.553,0.519,LV_ST,10,0.6554976992524951,0.3846,0,0,0,0.775868
55,0.553,0.527,LV_ST,10,0.6862559801197828,0.4231,0,0,0,0.775868
55,0.553,0.524,LV_ST,10,0.6188137167519538,0.3654,0,0,0,0.775868
55,0.553,0.525,LV_ST,10,0.5883048534108898,0.3462,0,0,0,0.775868
55,0.553,0.524,LV_ST,10,0.6720114479597926,0.4038,0,0,0,0.775868
55,0.553,0.52,LV_ST,10,0.580316791838322,0.3462,0,0,0,0.775868
55,0.553,0.517,LV_ST,10,0.6532460680129449,0.3846,0,0,0,0.775868
55,0.553,0.519,LV_ST,10,0.6797268347006648,0.3846,0,0,0,0.775868
55,0.553,0.515,LV_ST,10,0.6496811742859417,0.3654,0,0,0,0.775868
55,0.553,0.522,LV_ST,10,0.6870226681509262,0.4038,0,0,0,0.775868
55,0.553,0.521,LV_ST,10,0.6842902933317256,0.3846,0,0,0,0.775868
55,0.553,0.523,LV_ST,10,0.6505625668464534,0.3846,0,0,0,0.775868
55,0.553,0.523,LV_ST,10,0.7012845987509119,0.4231,0,0,0,0.775868
55,0.553,0.53,LV_ST,10,0.710819148329889,0.4423,0,0,0,0.775868
55,0.553,0.509,LV_ST,10,0.5892025105270431,0.3269,0,0,0,0.775868
55,0.553,0.513,LV_ST,10,0.5552449892379403,0.3077,0,0,0,0.775868
55,0.553,0.523,LV_ST,10,0.6681926820535737,0.3846,0,0,0,0.775868
55,0.553,0.517,LV_ST,10,0.6400884034555306,0.3462,0,0,0,0.775868
55,0.553,0.516,LV_ST,10,0.6076068338332307,0.3462,0,0,0,0.775868
55,0.553,0.524,LV_ST,10,0.6388692272457621,0.3654,0,0,0,0.775868
55,0.553,0.519,LV_ST,10,0.6431131813029706,0.3846,0,0,0,0.775868
55,0.553,0.526,LV_ST,10,0.5975936885642587,0.3654,0,0,0,0.775868
55,0.553,0.513,LV_ST,10,0.6475361258238856,0.3462,0,0,0,0.775868
55,0.553,0.519,LV_ST,10,0.6858619941580797,0.4231,0,0,0,0.775868
55,0.553,0.519,LV_ST,10,0.6477178991134837,0.3846,0,0,0,0.775868
55,0.553,0.524,LV_ST,10,0.6247234797301788,0.3654,0,0,0,0.775868
55,0.553,0.526,LV_ST,10,0.6655029618964747,0.3846,0,0,0,0.775868
55,0.553,0.523,LV_ST,10,0.6711762655962615,0.3846,0,0,0,0.775868
55,0.553,0.528,LV_ST,10,0.579608904465265,0.3269,0,0,0,0.775868
55,0.553,0.512,LV_ST,10,0.6145345038381653,0.3462,0,0,0,0.775868
55,0.553,0.523,LV_ST,10,0.6628929520378232,0.3846,0,0,0,0.775868
55,0.553,0.518,LV_ST,10,0.6564986357537094,0.3846,0,0,0,0.775868
55,0.553,0.519,LV_ST,10,0.6698894604128081,0.3846,0,0,0,0.775868
55,0.553,0.518,LV_ST,10,0.6648864276346587,0.3654,0,0,0,0.775868
55,0.553,0.52,LV_ST,10,0.6773321616313321,0.3846,0,0,0,0.775868
55,0.553,0.518,LV_ST,10,0.5891971472901607,0.3462,0,0,0,0.775868
55,0.553,0.522,LV_ST,10,0.6841931432292188,0.4038,0,0,0,0.775868
55,0.553,0.516,LV_ST,10,0.617275840198707,0.3462,0,0,0,0.775868
55,0.553,0.545,LV_consRec,10,0.8470825484887498,0.8654,0,0,0,0.775868
55,0.553,0.602,LV_CCD_p06,10,0.8334354825773416,1.5385,0,0.827561,0.873053,0.899009
55,0.553,0.703,LV_CCD_p09g,10,0.7165779232669021,2.6346,1,0.827561,0.873053,0.899009
55,0.553,0.234,LD_ST,10,0.23693493986558387,0.2692,0,0,0,0.899009
55,0.553,0.119,LD_ST,10,0.13913079461783787,0.2308,0,0,0,0.899009
55,0.553,0.265,LD_ST,10,0.19015044981384863,0.2115,0,0,0,0.899009
55,0.553,0.265,LD_ST,10,0.25455163317611756,0.25,0,0,0,0.899009
55,0.553,0.256,LD_ST,10,0.22397418002897992,0.25,0,0,0,0.899009
55,0.553,0.242,LD_ST,10,0.2089408249862272,0.2308,0,0,0,0.899009
55,0.553,0.252,LD_ST,10,0.2306620888867257,0.3462,0,0,0,0.899009
55,0.553,0.205,LD_ST,10,0.18906097238543493,0.2308,0,0,0,0.899009
55,0.553,0.262,LD_ST,10,0.23292218524253172,0.25,0,0,0,0.899009
55,0.553,0.222,LD_ST,10,0.19223965466256038,0.4231,0,0,0,0.899009
55,0.553,0.282,LD_ST,10,0.24425202973604268,0.2308,0,0,0,0.899009
55,0.553,0.201,LD_ST,10,0.20439766192366907,0.3654,0,0,0,0.899009
55,0.553,0.259,LD_ST,10,0.21001676141854358,0.2115,0,0,0,0.899009
55,0.553,0.237,LD_ST,10,0.20574391090524535,0.1538,0,0,0,0.899009
55,0.553,0.203,LD_ST,10,0.20205919038742323,0.2885,0,0,0,0.899009
55,0.553,0.182,LD_ST,10,0.14842079918551698,0.3077,0,0,0,0.899009
55,0.553,0.256,LD_ST,10,0.2182991033981324,0.5577,0,0,0,0.899009
55,0.553,0.275,LD_ST,10,0.2539944895497318,0.2115,0,0,0,0.899009
55,0.553,0.228,LD_ST,10,0.1799900121696914,0.25,0,0,0,0.899009
55,0.553,0.195,LD_ST,10,0.18192913556684648,0.2308,0,0,0,0.899009
55,0.553,0.24,LD_ST,10,0.2105057611256727,0.2885,0,0,0,0.899009
55,0.553,0.242,LD_ST,10,0.22938789254772826,0.2692,0,0,0,0.899009
55,0.553,0.236,LD_ST,10,0.22146504848816223,0.25,0,0,0,0.899009
55,0.553,0.291,LD_ST,10,0.2219654150575214,0.25,0,0,0,0.899009
55,0.553,0.232,LD_ST,10,0.213510296216516,0.25,0,0,0,0.899009
55,0.553,0.215,LD_ST,10,0.18755983332723433,0.2885,0,0,0,0.899009
55,0.553,0.203,LD_ST,10,0.16534339244746746,0.2308,0,0,0,0.899009
55,0.553,0.242,LD_ST,10,0.1947357797533862,0.3846,0,0,0,0.899009
55,0.553,0.288,LD_ST,10,0.25184776320556185,0.1923,0,0,0,0.899009
55,0.553,0.194,LD_ST,10,0.18181740445264608,0.2115,0,0,0,0.899009
55,0.553,0.281,LD_ST,10,0.2371724341530459,0.1923,0,0,0,0.899009
55,0.553,0.241,LD_ST,10,0.21445921576318122,0.1923,0,0,0,0.899009
55,0.553,0.261,LD_ST,10,0.23840280528756516,0.2115,0,0,0,0.899009
55,0.553,0.271,LD_ST,10,0.23534402741858135,0.2885,0,0,0,0.899009
55,0.553,0.225,LD_ST,10,0.2286166495248589,0.25,0,0,0,0.899009
55,0.553,0.192,LD_ST,10,0.17597455881308682,0.4231,0,0,0,0.899009
