mu,mu_built_in,mu_emp,met,j,nmi,nc_norm
20,0.205,0.2,LP_ST,1,0.794,1.7027
20,0.205,0.195,LP_ST,1,0.805,1.7297
20,0.205,0.215,LP_ST,1,0.793,1.6486
20,0.205,0.199,LP_ST,1,0.785,1.7838
20,0.205,0.205,LP_ST,1,0.804,1.8378
20,0.205,0.223,LP_ST,1,0.766,1.7838
20,0.205,0.197,LP_ST,1,0.79,1.7568
20,0.205,0.207,LP_ST,1,0.776,1.9459
20,0.205,0.196,LP_ST,1,0.792,1.6486
20,0.205,0.209,LP_ST,1,0.799,1.7568
20,0.205,0.198,LP_ST,1,0.797,1.7027
20,0.205,0.199,LP_ST,1,0.787,1.7568
20,0.205,0.199,LP_ST,1,0.798,1.8378
20,0.205,0.208,LP_ST,1,0.785,1.8649
20,0.205,0.2,LP_ST,1,0.796,1.7027
20,0.205,0.191,LP_ST,1,0.797,1.6486
20,0.205,0.198,LP_ST,1,0.806,1.6486
20,0.205,0.195,LP_ST,1,0.806,1.7297
20,0.205,0.203,LP_ST,1,0.798,1.6757
20,0.205,0.194,LP_ST,1,0.792,1.6486
20,0.205,0.2,LP_ST,1,0.797,1.7568
20,0.205,0.21,LP_ST,1,0.787,1.9459
20,0.205,0.206,LP_ST,1,0.791,1.8919
20,0.205,0.189,LP_ST,1,0.808,1.5946
20,0.205,0.197,LP_ST,1,0.784,1.7027
20,0.205,0.197,LP_ST,1,0.781,1.7568
20,0.205,0.211,LP_ST,1,0.78,1.8108
20,0.205,0.209,LP_ST,1,0.766,1.7568
20,0.205,0.203,LP_ST,1,0.801,1.7838
20,0.205,0.201,LP_ST,1,0.783,1.7297
20,0.205,0.2,LP_ST,1,0.804,1.7297
20,0.205,0.205,LP_ST,1,0.781,1.8108
20,0.205,0.194,LP_ST,1,0.814,1.7568
20,0.205,0.192,LP_ST,1,0.79,1.6216
20,0.205,0.203,LP_ST,1,0.788,1.8378
20,0.205,0.195,LP_ST,1,0.794,1.6757
20,0.205,0.207,LP_ST,1,0.786,1.8378
20,0.205,0.201,LP_ST,1,0.794,1.7297
20,0.205,0.193,LP_ST,1,0.799,1.6757
20,0.205,0.203,LP_ST,1,0.776,1.7297
20,0.205,0.196,LP_ST,1,0.797,1.7568
20,0.205,0.182,LP_ST,1,0.827,1.4865
20,0.205,0.202,LP_ST,1,0.786,1.7568
20,0.205,0.193,LP_ST,1,0.803,1.7027
20,0.205,0.191,LP_ST,1,0.793,1.6486
20,0.205,0.188,LP_ST,1,0.816,1.6216
20,0.205,0.209,LP_ST,1,0.783,1.7568
20,0.205,0.194,LP_ST,1,0.795,1.6757
20,0.205,0.196,LP_ST,1,0.806,1.7297
20,0.205,0.189602,LP_cons0.2,1,0.81,1.5405
20,0.205,0.285933,LP_cons0.5,1,0.758,3.2162
20,0.205,0.29103,LP_cons0.8,1,0.749,6
20,0.205,0.003307,LP_consLF,1,0.795,3.7838
20,0.205,0.208,IM_ST,1,0.817,2.4595
20,0.205,0.212,IM_ST,1,0.812,2.4054
20,0.205,0.211,IM_ST,1,0.814,2.4595
20,0.205,0.212,IM_ST,1,0.813,2.4595
20,0.205,0.213,IM_ST,1,0.809,2.4595
20,0.205,0.214,IM_ST,1,0.813,2.4865
20,0.205,0.214,IM_ST,1,0.809,2.4595
20,0.205,0.214,IM_ST,1,0.812,2.4595
20,0.205,0.214,IM_ST,1,0.814,2.4595
20,0.205,0.214,IM_ST,1,0.813,2.4595
20,0.205,0.215,IM_ST,1,0.808,2.4865
20,0.205,0.213,IM_ST,1,0.812,2.4595
20,0.205,0.212,IM_ST,1,0.813,2.4595
20,0.205,0.212,IM_ST,1,0.812,2.4595
20,0.205,0.212,IM_ST,1,0.814,2.4324
20,0.205,0.212,IM_ST,1,0.814,2.4324
20,0.205,0.213,IM_ST,1,0.81,2.4595
20,0.205,0.214,IM_ST,1,0.812,2.4865
20,0.205,0.215,IM_ST,1,0.81,2.5135
20,0.205,0.213,IM_ST,1,0.813,2.4324
20,0.205,0.218,IM_ST,1,0.807,2.5135
20,0.205,0.213,IM_ST,1,0.812,2.4865
20,0.205,0.212,IM_ST,1,0.812,2.4865
20,0.205,0.213,IM_ST,1,0.813,2.4324
20,0.205,0.213,IM_ST,1,0.812,2.4595
20,0.205,0.209,IM_ST,1,0.816,2.4865
20,0.205,0.215,IM_ST,1,0.812,2.4865
20,0.205,0.214,IM_ST,1,0.811,2.4595
20,0.205,0.213,IM_ST,1,0.813,2.4595
20,0.205,0.213,IM_ST,1,0.813,2.4595
20,0.205,0.215,IM_ST,1,0.813,2.4865
20,0.205,0.21,IM_ST,1,0.814,2.4595
20,0.205,0.213,IM_ST,1,0.813,2.4595
20,0.205,0.214,IM_ST,1,0.813,2.4595
20,0.205,0.214,IM_ST,1,0.812,2.4865
20,0.205,0.212,IM_ST,1,0.814,2.4324
20,0.205,0.212,IM_ST,1,0.815,2.4865
20,0.205,0.211,IM_ST,1,0.815,2.4054
20,0.205,0.21,IM_ST,1,0.813,2.4324
20,0.205,0.215,IM_ST,1,0.811,2.4865
20,0.205,0.215,IM_ST,1,0.813,2.4865
20,0.205,0.216,IM_ST,1,0.807,2.4865
20,0.205,0.215,IM_ST,1,0.81,2.4595
20,0.205,0.213,IM_ST,1,0.812,2.4595
20,0.205,0.214,IM_ST,1,0.811,2.4865
20,0.205,0.209,IM_ST,1,0.816,2.4324
20,0.205,0.214,IM_ST,1,0.813,2.4595
20,0.205,0.214,IM_ST,1,0.812,2.4865
20,0.205,0.216,IM_ST,1,0.808,2.5135
20,0.205,0.212,IM_ST,1,0.816,2.5135
20,0.205,0.213,IM_ST,1,0.812,2.4324
20,0.205,0.212,IM_ST,1,0.813,2.4595
20,0.205,0.212,IM_ST,1,0.816,2.4324
20,0.205,0.215,IM_ST,1,0.813,2.4865
20,0.205,0.212,IM_ST,1,0.814,2.4865
20,0.205,0.214,IM_ST,1,0.811,2.5135
20,0.205,0.211,IM_ST,1,0.813,2.4324
20,0.205,0.212,IM_ST,1,0.815,2.4054
20,0.205,0.215,IM_ST,1,0.808,2.4595
20,0.205,0.214,IM_ST,1,0.811,2.4595
20,0.205,0.214,IM_ST,1,0.809,2.4595
20,0.205,0.212,IM_ST,1,0.814,2.4595
20,0.205,0.214,IM_ST,1,0.811,2.4595
20,0.205,0.212,IM_ST,1,0.813,2.4595
20,0.205,0.212,IM_ST,1,0.812,2.4595
20,0.205,0.212,IM_ST,1,0.813,2.4865
20,0.205,0.208,IM_ST,1,0.819,2.4324
20,0.205,0.216,IM_ST,1,0.809,2.4865
20,0.205,0.212,IM_ST,1,0.814,2.4595
20,0.205,0.214,IM_ST,1,0.812,2.4595
20,0.205,0.209,IM_ST,1,0.817,2.4595
20,0.205,0.213,IM_ST,1,0.812,2.4865
20,0.205,0.213,IM_ST,1,0.812,2.4595
20,0.205,0.213,IM_ST,1,0.813,2.4865
20,0.205,0.213,IM_ST,1,0.812,2.4595
20,0.205,0.214,IM_ST,1,0.812,2.4865
20,0.205,0.212,IM_ST,1,0.814,2.4865
20,0.205,0.208,IM_ST,1,0.816,2.4324
20,0.205,0.213,IM_ST,1,0.813,2.4595
20,0.205,0.215,IM_ST,1,0.811,2.4865
20,0.205,0.215,IM_ST,1,0.811,2.5135
20,0.205,0.215,IM_ST,1,0.81,2.4595
20,0.205,0.212,IM_ST,1,0.813,2.4324
20,0.205,0.212,IM_ST,1,0.814,2.4595
20,0.205,0.212,IM_ST,1,0.814,2.4324
20,0.205,0.213,IM_ST,1,0.809,2.4595
20,0.205,0.215,IM_ST,1,0.809,2.5135
20,0.205,0.213,IM_ST,1,0.812,2.4865
20,0.205,0.213,IM_ST,1,0.812,2.4324
20,0.205,0.214,IM_ST,1,0.811,2.4865
20,0.205,0.21,IM_ST,1,0.811,2.4324
20,0.205,0.216,IM_ST,1,0.81,2.5135
20,0.205,0.214,IM_ST,1,0.81,2.4865
20,0.205,0.214,IM_ST,1,0.814,2.4324
20,0.205,0.215,IM_ST,1,0.81,2.5135
20,0.205,0.213,IM_ST,1,0.813,2.4595
20,0.205,0.214,IM_ST,1,0.811,2.4865
20,0.205,0.215,IM_ST,1,0.811,2.4865
20,0.205,0.209,IM_ST,1,0.813,2.4595
20,0.205,0.213,IM_ST,1,0.812,2.4595
20,0.205,0.20999,IM_cons0.2,1,0.82,2.4054
20,0.205,0.212538,IM_cons0.5,1,0.814,2.4595
20,0.205,0.22579,IM_cons0.8,1,0.801,2.973
20,0.205,0,IM_consLF,1,0.81,2.5676
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.212,WT_ST,1,0.799,2.5946
20,0.205,0.211519,WT_cons0.2,1,0.799,2.5946
20,0.205,0.211519,WT_cons0.5,1,0.799,2.5946
20,0.205,0.211519,WT_cons0.8,1,0.799,2.5946
20,0.205,0,WT_consLF,1,0.799,2.5946
25,0.25,0.208,LV_ST,0,0.708,0.7838
25,0.25,0.207,LV_ST,0,0.679,0.7568
25,0.25,0.205,LV_ST,0,0.69,0.7568
25,0.25,0.212,LV_ST,0,0.716,0.8108
25,0.25,0.213,LV_ST,0,0.717,0.8108
25,0.25,0.213,LV_ST,0,0.696,0.7838
25,0.25,0.207,LV_ST,0,0.693,0.7568
25,0.25,0.214,LV_ST,0,0.701,0.8108
25,0.25,0.207,LV_ST,0,0.701,0.7568
25,0.25,0.209,LV_ST,0,0.669,0.7297
25,0.25,0.205,LV_ST,0,0.694,0.7568
25,0.25,0.209,LV_ST,0,0.725,0.8108
25,0.25,0.208,LV_ST,0,0.698,0.7568
25,0.25,0.209,LV_ST,0,0.692,0.7568
25,0.25,0.207,LV_ST,0,0.672,0.7297
25,0.25,0.209,LV_ST,0,0.705,0.7838
25,0.25,0.209,LV_ST,0,0.691,0.7838
25,0.25,0.21,LV_ST,0,0.69,0.7568
25,0.25,0.205,LV_ST,0,0.7,0.7568
25,0.25,0.205,LV_ST,0,0.682,0.7297
25,0.25,0.213,LV_ST,0,0.705,0.8108
25,0.25,0.207,LV_ST,0,0.687,0.7568
25,0.25,0.203,LV_ST,0,0.693,0.7568
25,0.25,0.205,LV_ST,0,0.706,0.7568
25,0.25,0.212,LV_ST,0,0.728,0.8378
25,0.25,0.213,LV_ST,0,0.712,0.8108
25,0.25,0.208,LV_ST,0,0.724,0.8108
25,0.25,0.21,LV_ST,0,0.741,0.8378
25,0.25,0.21,LV_ST,0,0.729,0.8108
25,0.25,0.209,LV_ST,0,0.676,0.7297
25,0.25,0.209,LV_ST,0,0.73,0.8108
25,0.25,0.205,LV_ST,0,0.694,0.7568
25,0.25,0.213,LV_ST,0,0.732,0.8378
25,0.25,0.214,LV_ST,0,0.68,0.7838
25,0.25,0.208,LV_ST,0,0.714,0.7838
25,0.25,0.211,LV_ST,0,0.713,0.8108
25,0.25,0.214,LV_ST,0,0.715,0.8108
25,0.25,0.21,LV_ST,0,0.703,0.7838
25,0.25,0.209,LV_ST,0,0.701,0.7838
25,0.25,0.209,LV_ST,0,0.718,0.7838
25,0.25,0.206,LV_ST,0,0.699,0.7568
25,0.25,0.214,LV_ST,0,0.72,0.8108
25,0.25,0.215,LV_ST,0,0.725,0.8378
25,0.25,0.208,LV_ST,0,0.726,0.8108
25,0.25,0.209,LV_ST,0,0.712,0.8108
25,0.25,0.208,LV_ST,0,0.673,0.7297
25,0.25,0.209,LV_ST,0,0.732,0.8108
25,0.25,0.207,LV_ST,0,0.708,0.7838
25,0.25,0.21,LV_ST,0,0.709,0.7838
25,0.25,0.213,LV_ST,0,0.701,0.7838
25,0.25,0.209,LV_ST,0,0.714,0.8108
25,0.25,0.203,LV_ST,0,0.717,0.7838
25,0.25,0.208,LV_ST,0,0.692,0.7568
25,0.25,0.214,LV_ST,0,0.684,0.7568
25,0.25,0.209,LV_ST,0,0.699,0.7838
25,0.25,0.201,LV_ST,0,0.702,0.7297
25,0.25,0.209,LV_ST,0,0.683,0.7568
25,0.25,0.209,LV_ST,0,0.704,0.7838
25,0.25,0.21,LV_ST,0,0.704,0.7838
25,0.25,0.213,LV_ST,0,0.716,0.8108
25,0.25,0.213,LV_ST,0,0.723,0.8378
25,0.25,0.212,LV_ST,0,0.705,0.7838
25,0.25,0.207,LV_ST,0,0.68,0.7568
25,0.25,0.209,LV_ST,0,0.717,0.7838
25,0.25,0.211,LV_ST,0,0.682,0.7568
25,0.25,0.207,LV_ST,0,0.699,0.7568
25,0.25,0.211,LV_ST,0,0.701,0.7838
25,0.25,0.211,LV_ST,0,0.712,0.8108
25,0.25,0.213,LV_ST,0,0.712,0.8108
25,0.25,0.212,LV_ST,0,0.723,0.8378
25,0.25,0.215,LV_ST,0,0.705,0.8108
25,0.25,0.208,LV_ST,0,0.732,0.8108
25,0.25,0.213,LV_ST,0,0.702,0.8108
25,0.25,0.205,LV_ST,0,0.692,0.7568
25,0.25,0.213,LV_ST,0,0.685,0.7838
25,0.25,0.21,LV_ST,0,0.689,0.7838
25,0.25,0.209,LV_ST,0,0.708,0.7838
25,0.25,0.211,LV_ST,0,0.72,0.8108
25,0.25,0.206,LV_ST,0,0.684,0.7568
25,0.25,0.21,LV_ST,0,0.708,0.7838
25,0.25,0.207,LV_ST,0,0.67,0.7297
25,0.25,0.208,LV_ST,0,0.68,0.7568
25,0.25,0.209,LV_ST,0,0.708,0.7838
25,0.25,0.208,LV_ST,0,0.694,0.7838
25,0.25,0.207,LV_ST,0,0.686,0.7568
25,0.25,0.209,LV_ST,0,0.712,0.7838
25,0.25,0.214,LV_ST,0,0.701,0.8108
25,0.25,0.211,LV_ST,0,0.712,0.7838
25,0.25,0.206,LV_ST,0,0.682,0.7568
25,0.25,0.21,LV_ST,0,0.703,0.7838
25,0.25,0.212,LV_ST,0,0.696,0.7838
25,0.25,0.21,LV_ST,0,0.725,0.8108
25,0.25,0.204,LV_ST,0,0.678,0.7297
25,0.25,0.208,LV_ST,0,0.724,0.8108
25,0.25,0.212,LV_ST,0,0.698,0.7838
25,0.25,0.208,LV_ST,0,0.697,0.7568
25,0.25,0.208,LV_ST,0,0.696,0.7838
25,0.25,0.208,LV_ST,0,0.671,0.7297
25,0.25,0.208,LV_ST,0,0.711,0.7838
25,0.25,0.211,LV_ST,0,0.714,0.7838
25,0.25,0.208902,LV_cons0.2,0,0.717,0.8108
25,0.25,0.225594,LV_cons0.5,0,0.765,1.1081
25,0.25,0.258472,LV_cons0.8,0,0.797,2.4595
25,0.25,1.54e-4,LV_consLF,1,0.727,1.1351
25,0.25,0.191,LD_ST,1,0.633,0.6216
25,0.25,0.181,LD_ST,1,0.579,0.5946
25,0.25,0.186,LD_ST,1,0.617,0.6216
25,0.25,0.19,LD_ST,1,0.605,0.5946
25,0.25,0.187,LD_ST,1,0.611,0.6216
25,0.25,0.187,LD_ST,1,0.609,0.5946
25,0.25,0.187,LD_ST,1,0.605,0.5676
25,0.25,0.186,LD_ST,1,0.598,0.5946
25,0.25,0.187,LD_ST,1,0.624,0.6216
25,0.25,0.184,LD_ST,1,0.575,0.5676
25,0.25,0.185,LD_ST,1,0.61,0.5946
25,0.25,0.184,LD_ST,1,0.608,0.5946
25,0.25,0.186,LD_ST,1,0.602,0.5946
25,0.25,0.189,LD_ST,1,0.623,0.6216
25,0.25,0.187,LD_ST,1,0.601,0.5946
25,0.25,0.186,LD_ST,1,0.606,0.6216
25,0.25,0.189,LD_ST,1,0.623,0.6486
25,0.25,0.182,LD_ST,1,0.581,0.5946
25,0.25,0.189,LD_ST,1,0.61,0.6216
25,0.25,0.188,LD_ST,1,0.618,0.5946
25,0.25,0.188,LD_ST,1,0.614,0.6216
25,0.25,0.188,LD_ST,1,0.618,0.5946
25,0.25,0.187,LD_ST,1,0.612,0.5946
25,0.25,0.187,LD_ST,1,0.608,0.6216
25,0.25,0.185,LD_ST,1,0.59,0.5946
25,0.25,0.183,LD_ST,1,0.579,0.5676
25,0.25,0.186,LD_ST,1,0.58,0.5676
25,0.25,0.189,LD_ST,1,0.618,0.6216
25,0.25,0.19,LD_ST,1,0.604,0.5946
25,0.25,0.177,LD_ST,1,0.558,0.5676
25,0.25,0.188,LD_ST,1,0.618,0.6216
25,0.25,0.187,LD_ST,1,0.627,0.6216
25,0.25,0.186,LD_ST,1,0.613,0.5946
25,0.25,0.185,LD_ST,1,0.603,0.5946
25,0.25,0.192,LD_ST,1,0.614,0.6486
25,0.25,0.186,LD_ST,1,0.586,0.5676
25,0.25,0.186,LD_ST,1,0.61,0.5946
25,0.25,0.19,LD_ST,1,0.631,0.6216
25,0.25,0.186,LD_ST,1,0.595,0.6216
25,0.25,0.19,LD_ST,1,0.631,0.6216
25,0.25,0.185,LD_ST,1,0.601,0.5946
25,0.25,0.188,LD_ST,1,0.611,0.5946
25,0.25,0.191,LD_ST,1,0.633,0.6216
25,0.25,0.187,LD_ST,1,0.6,0.5946
25,0.25,0.185,LD_ST,1,0.582,0.5676
25,0.25,0.184,LD_ST,1,0.601,0.5946
25,0.25,0.186,LD_ST,1,0.596,0.6216
25,0.25,0.188,LD_ST,1,0.604,0.5946
25,0.25,0.189,LD_ST,1,0.623,0.6216
25,0.25,0.185,LD_ST,1,0.593,0.5946
25,0.25,0.188,LD_ST,1,0.587,0.6216
25,0.25,0.187,LD_ST,1,0.609,0.6216
25,0.25,0.185,LD_ST,1,0.61,0.5946
25,0.25,0.186,LD_ST,1,0.596,0.5676
25,0.25,0.181,LD_ST,1,0.577,0.5946
25,0.25,0.187,LD_ST,1,0.601,0.5946
25,0.25,0.185,LD_ST,1,0.599,0.5946
25,0.25,0.187,LD_ST,1,0.587,0.5946
25,0.25,0.187,LD_ST,1,0.596,0.5946
25,0.25,0.185,LD_ST,1,0.594,0.5676
25,0.25,0.187,LD_ST,1,0.584,0.5676
25,0.25,0.183,LD_ST,1,0.577,0.5676
25,0.25,0.188,LD_ST,1,0.632,0.6216
25,0.25,0.185,LD_ST,1,0.581,0.5676
25,0.25,0.184,LD_ST,1,0.594,0.5946
25,0.25,0.19,LD_ST,1,0.629,0.6216
25,0.25,0.189,LD_ST,1,0.609,0.6216
25,0.25,0.188,LD_ST,1,0.617,0.6216
25,0.25,0.183,LD_ST,1,0.599,0.6486
25,0.25,0.188,LD_ST,1,0.606,0.5946
25,0.25,0.184,LD_ST,1,0.594,0.5676
25,0.25,0.187,LD_ST,1,0.597,0.5946
25,0.25,0.19,LD_ST,1,0.631,0.6216
25,0.25,0.191,LD_ST,1,0.619,0.6216
25,0.25,0.186,LD_ST,1,0.613,0.6216
25,0.25,0.191,LD_ST,1,0.64,0.6486
25,0.25,0.182,LD_ST,1,0.572,0.5946
25,0.25,0.184,LD_ST,1,0.61,0.6216
25,0.25,0.187,LD_ST,1,0.614,0.5946
25,0.25,0.19,LD_ST,1,0.627,0.6216
25,0.25,0.18,LD_ST,1,0.576,0.5946
25,0.25,0.185,LD_ST,1,0.584,0.5676
25,0.25,0.186,LD_ST,1,0.605,0.5946
25,0.25,0.189,LD_ST,1,0.631,0.6216
25,0.25,0.193,LD_ST,1,0.629,0.6486
25,0.25,0.187,LD_ST,1,0.604,0.5946
25,0.25,0.187,LD_ST,1,0.615,0.5946
25,0.25,0.184,LD_ST,1,0.582,0.5676
25,0.25,0.19,LD_ST,1,0.612,0.5946
25,0.25,0.188,LD_ST,1,0.617,0.6216
25,0.25,0.189,LD_ST,1,0.613,0.5946
25,0.25,0.187,LD_ST,1,0.598,0.5946
25,0.25,0.186,LD_ST,1,0.605,0.5946
25,0.25,0.182,LD_ST,1,0.572,0.5946
25,0.25,0.187,LD_ST,1,0.618,0.6216
25,0.25,0.185,LD_ST,1,0.606,0.5946
25,0.25,0.189,LD_ST,1,0.609,0.6216
25,0.25,0.187,LD_ST,1,0.61,0.5946
25,0.25,0.177,LD_ST,1,0.566,0.6216
25,0.25,0.188,LD_ST,1,0.593,0.5946
25,0.25,0.197269,LD_cons0.2,1,0.646,0.6757
25,0.25,0.2261,LD_cons0.5,1,0.776,1.3243
25,0.25,0.263025,LD_cons0.8,1,0.792,3.3243
25,0.25,0.005267,LD_consLF,1,0.737,1.5405
25,0.25,0.247,LP_ST,1,0.757,1.5135
25,0.25,0.242,LP_ST,1,0.773,1.4595
25,0.25,0.241,LP_ST,1,0.765,1.4324
25,0.25,0.248,LP_ST,1,0.757,1.6216
25,0.25,0.249,LP_ST,1,0.768,1.7568
25,0.25,0.246,LP_ST,1,0.762,1.5135
25,0.25,0.275,LP_ST,1,0.749,1.9189
25,0.25,0.247,LP_ST,1,0.774,1.6486
25,0.25,0.252,LP_ST,1,0.771,1.7027
25,0.25,0.244,LP_ST,1,0.762,1.5135
25,0.25,0.245,LP_ST,1,0.77,1.6486
25,0.25,0.246,LP_ST,1,0.78,1.4595
25,0.25,0.256,LP_ST,1,0.745,1.7838
25,0.25,0.252,LP_ST,1,0.755,1.5405
25,0.25,0.234,LP_ST,1,0.79,1.4324
25,0.25,0.242,LP_ST,1,0.765,1.5946
25,0.25,0.244,LP_ST,1,0.762,1.4865
25,0.25,0.238,LP_ST,1,0.781,1.4865
25,0.25,0.238,LP_ST,1,0.758,1.3784
25,0.25,0.242,LP_ST,1,0.78,1.4324
25,0.25,0.244,LP_ST,1,0.772,1.5946
25,0.25,0.243,LP_ST,1,0.774,1.4595
25,0.25,0.246,LP_ST,1,0.782,1.6216
25,0.25,0.253,LP_ST,1,0.764,1.6486
25,0.25,0.249,LP_ST,1,0.778,1.5946
25,0.25,0.252,LP_ST,1,0.76,1.6486
25,0.25,0.264,LP_ST,1,0.761,1.5946
25,0.25,0.251,LP_ST,1,0.766,1.5946
25,0.25,0.236,LP_ST,1,0.769,1.4324
25,0.25,0.243,LP_ST,1,0.778,1.5946
25,0.25,0.24,LP_ST,1,0.774,1.4865
25,0.25,0.245,LP_ST,1,0.763,1.5135
25,0.25,0.246,LP_ST,1,0.754,1.5946
25,0.25,0.251,LP_ST,1,0.769,1.5676
25,0.25,0.248,LP_ST,1,0.754,1.5946
25,0.25,0.267,LP_ST,1,0.769,1.4865
25,0.25,0.259,LP_ST,1,0.755,1.6486
25,0.25,0.245,LP_ST,1,0.761,1.5946
25,0.25,0.24,LP_ST,1,0.768,1.4324
25,0.25,0.236,LP_ST,1,0.786,1.4595
25,0.25,0.238,LP_ST,1,0.782,1.5135
25,0.25,0.243,LP_ST,1,0.783,1.4865
25,0.25,0.258,LP_ST,1,0.754,1.7297
25,0.25,0.249,LP_ST,1,0.76,1.6216
25,0.25,0.252,LP_ST,1,0.764,1.6757
25,0.25,0.26,LP_ST,1,0.767,1.6216
